fine_id,car_id,date,violation,amount,status
2442,527,2024-11-24,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,не оплачен
2443,888,2025-09-03,Превышение скорости (12.9 ч.2 КоАП),500,не оплачен
2444,1170,2025-06-29,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
2445,1053,2023-07-01,Нарушение правил парковки (12.19 КоАП),1500,оплачен
2446,101,2025-10-08,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
2447,441,2024-08-26,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,не оплачен
2448,563,2025-09-23,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,не оплачен
2449,567,2023-12-22,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
2450,817,2026-01-14,Превышение скорости (12.9 ч.2 КоАП),500,не оплачен
2451,559,2024-06-02,Нарушение правил парковки (12.19 КоАП),1500,оплачен
2452,39,2024-03-16,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,не оплачен
2453,563,2025-10-09,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
2454,652,2026-01-11,Непристегнутый ремень (12.6 КоАП),1000,оплачен
2455,38,2026-02-01,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,не оплачен
2456,131,2025-06-14,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
2457,944,2023-09-03,Непристегнутый ремень (12.6 КоАП),1000,оплачен
2458,674,2024-09-28,Непристегнутый ремень (12.6 КоАП),1000,оплачен
2459,1143,2025-07-19,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,оплачен
2460,655,2025-12-21,Нарушение правил парковки (12.19 КоАП),1500,оплачен
2461,311,2025-06-26,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,оплачен
2462,432,2024-05-10,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,оплачен
2463,799,2024-01-02,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
2464,1171,2023-12-21,Превышение скорости (12.9 ч.2 КоАП),500,не оплачен
2465,1150,2024-11-26,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,не оплачен
2466,426,2025-05-22,Превышение скорости (12.9 ч.2 КоАП),500,не оплачен
2467,757,2023-07-20,Непристегнутый ремень (12.6 КоАП),1000,оплачен
2468,925,2024-01-10,Нарушение правил парковки (12.19 КоАП),1500,оплачен
2469,320,2023-10-13,Превышение скорости (12.9 ч.2 КоАП),500,оплачен
2470,721,2023-10-07,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
2471,48,2025-01-22,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,не оплачен
2472,1140,2025-08-14,Нарушение правил парковки (12.19 КоАП),1500,не оплачен
2473,769,2024-12-20,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,не оплачен
2474,776,2025-01-08,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
2475,199,2026-02-19,Превышение скорости (12.9 ч.2 КоАП),500,оплачен
2476,227,2023-06-30,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
2477,326,2023-12-29,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,не оплачен
2478,1127,2025-08-08,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,оплачен
2479,857,2025-11-25,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,не оплачен
2480,655,2026-02-23,Нарушение правил парковки (12.19 КоАП),1500,не оплачен
2481,651,2026-04-16,Превышение скорости (12.9 ч.2 КоАП),500,оплачен
2482,804,2024-01-31,Непристегнутый ремень (12.6 КоАП),1000,оплачен
2483,1014,2025-07-17,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,не оплачен
2484,921,2023-09-16,Нарушение правил парковки (12.19 КоАП),1500,оплачен
2485,820,2024-05-27,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
2486,685,2025-12-03,Непристегнутый ремень (12.6 КоАП),1000,не оплачен
2487,202,2025-06-17,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
2488,857,2025-11-20,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,оплачен
2489,460,2024-12-25,Превышение скорости (12.9 ч.2 КоАП),500,оплачен
2490,1031,2024-10-18,Непристегнутый ремень (12.6 КоАП),1000,не оплачен
2491,1169,2025-02-26,Непристегнутый ремень (12.6 КоАП),1000,не оплачен
2492,666,2026-02-07,Превышение скорости (12.9 ч.2 КоАП),500,оплачен
2493,1166,2025-10-25,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
2494,759,2026-02-15,Превышение скорости (12.9 ч.2 КоАП),500,оплачен
2495,798,2023-09-17,Непристегнутый ремень (12.6 КоАП),1000,оплачен
2496,331,2025-05-12,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
2497,359,2025-08-28,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
2498,661,2023-10-12,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
2499,64,2024-11-12,Превышение скорости (12.9 ч.2 КоАП),500,оплачен
2500,941,2024-05-29,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,оплачен
2501,909,2026-03-08,Непристегнутый ремень (12.6 КоАП),1000,не оплачен
2502,945,2025-08-29,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
2503,679,2026-04-13,Превышение скорости (12.9 ч.2 КоАП),500,не оплачен
2504,502,2024-02-10,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
2505,15,2024-12-10,Превышение скорости (12.9 ч.2 КоАП),500,не оплачен
2506,1065,2023-09-05,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,не оплачен
2507,145,2023-08-09,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,не оплачен
2508,1101,2024-08-26,Нарушение правил парковки (12.19 КоАП),1500,оплачен
2509,1094,2024-05-02,Непристегнутый ремень (12.6 КоАП),1000,не оплачен
2510,985,2025-09-06,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,не оплачен
2511,600,2024-03-31,Превышение скорости (12.9 ч.2 КоАП),500,не оплачен
2512,745,2024-04-03,Превышение скорости (12.9 ч.2 КоАП),500,оплачен
2513,902,2024-11-30,Непристегнутый ремень (12.6 КоАП),1000,оплачен
2514,213,2024-12-17,Превышение скорости (12.9 ч.2 КоАП),500,оплачен
2515,1188,2026-01-11,Нарушение правил парковки (12.19 КоАП),1500,не оплачен
2516,347,2024-08-10,Превышение скорости (12.9 ч.2 КоАП),500,оплачен
2517,291,2024-07-09,Нарушение правил парковки (12.19 КоАП),1500,не оплачен
2518,431,2025-10-27,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,оплачен
2519,152,2024-02-23,Нарушение правил парковки (12.19 КоАП),1500,оплачен
2520,502,2024-07-06,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,не оплачен
2521,605,2025-04-17,Нарушение правил парковки (12.19 КоАП),1500,оплачен
2522,923,2026-04-16,Нарушение правил парковки (12.19 КоАП),1500,оплачен
2523,564,2024-07-05,Непристегнутый ремень (12.6 КоАП),1000,оплачен
2524,304,2024-04-13,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
2525,453,2023-07-14,Превышение скорости (12.9 ч.2 КоАП),500,не оплачен
2526,743,2024-04-19,Непристегнутый ремень (12.6 КоАП),1000,не оплачен
2527,325,2024-07-24,Нарушение правил парковки (12.19 КоАП),1500,оплачен
2528,974,2026-01-16,Нарушение правил парковки (12.19 КоАП),1500,не оплачен
2529,317,2023-11-30,Нарушение правил парковки (12.19 КоАП),1500,не оплачен
2530,301,2025-02-20,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
2531,527,2025-04-16,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,оплачен
2532,434,2025-08-21,Превышение скорости (12.9 ч.2 КоАП),500,оплачен
2533,1197,2024-06-13,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
2534,1042,2024-10-04,Нарушение правил парковки (12.19 КоАП),1500,не оплачен
2535,832,2024-12-28,Непристегнутый ремень (12.6 КоАП),1000,оплачен
2536,705,2025-02-26,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
2537,1027,2023-08-02,Непристегнутый ремень (12.6 КоАП),1000,оплачен
2538,775,2023-10-10,Нарушение правил парковки (12.19 КоАП),1500,не оплачен
2539,347,2024-09-16,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,не оплачен
